province;city;postal code;latitude;longitude
Hainaut;Baisieux;7380;503.883.550.000;36.961.730.000
Hainaut;Wihéries;7370;503.851.770.000;37.530.490.000
Hainaut;Elouges;7370;504.026.280.000;37.519.280.000
Hainaut;Dour;7370;503.965.750.000;37.785.910.000
Hainaut;Blaugies;7370;503.728.650.000;38.046.910.000
Hainaut;Thulin;7350;504.291.310.000;37.389.250.000
Hainaut;Montroeul-sur-Haine;7350;504.384.450.000;37.059.280.000
Hainaut;Hensies;7350;504.324.100.000;36.846.210.000
Hainaut;Hainin;7350;504.306.530.000;37.656.410.000
Hainaut;Wasmes;7340;504.144.370.000;38.471.320.000
Hainaut;Warquignies;7340;504.010.040.000;38.223.360.000
Hainaut;Paturages;7340;504.042.140.000;38.531.800.000
Hainaut;Colfontaine;7340;504.071.030.000;38.429.410.000
Hainaut;Villerot;7334;504.864.380.000;37.908.880.000
Hainaut;Hautrage;7334;504.818.860.000;37.631.370.000
Hainaut;Tertre;7333;504.672.690.000;38.119.730.000
Hainaut;Sirault;7332;505.056.430.000;37.877.340.000
Hainaut;Neufmaison;7332;505.293.210.000;37.936.240.000;
Hainaut;Baudour;7331;504.843.470.000;38.348.860.000;
Hainaut;Saint-Ghislain;7330;504.478.340.000;38.203.840.000;
Hainaut;Ville-Pommeroeul;7322;504.724.180.000;37.319.590.000;
Hainaut;Pommeroeul;7322;504.606.720.000;37.109.650.000;
Hainaut;Harchies;7321;504.787.530.000;36.928.900.000;
Hainaut;Blaton;7321;505.011.490.000;36.617.440.000;
Hainaut;Bernissart;7320;504.745.170.000;36.504.890.000;
Hainaut;Hornu;7301;504.332.490.000;38.276.410.000;
Hainaut;Boussu;7300;504.340.200.000;37.946.840.000;
Hainaut;Ecaussinnes-Lalaing;7191;505.691.850.000;41.771.620.000;
Hainaut;Marche-lez-Ecaussinnes;7190;505.467.240.000;41.813.740.000;
Hainaut;Ecaussinnes-d&#039;Enghien;7190;505.708.190.000;41.683.900.000
Hainaut;Ecaussinnes;7190;505.608.880.000;41.764.750.000;
Hainaut;Petit-Roeulx-lez-Nivelles;7181;505.537.960.000;43.134.840.000;
Hainaut;Feluy;7181;505.624.350.000;42.503.590.000;
Hainaut;Familleureux;7181;505.219.160.000;42.112.150.000;
Hainaut;Arquennes;7181;505.681.990.000;42.740.740.000;
Hainaut;Seneffe;7180;505.286.700.000;42.567.400.000;
Hainaut;Manage;7170;505.037.090.000;42.339.980.000;
Hainaut;La Hestre;7170;504.748.210.000;42.371.830.000;
Hainaut;Fayt-lez-Manage;7170;504.902.310.000;42.269.990.000;
Hainaut;Bois-d&#039;Haine;7170;505.042.730.000;42.159.270.000
Hainaut;Bellecourt;7170;504.847.250.000;42.546.620.000;
Hainaut;Piéton;7160;504.414.670.000;42.973.120.000;
Hainaut;Godarville;7160;504.954.260.000;42.857.100.000;
Hainaut;Chapelle-lez-Herlaimont;7160;504.701.400.000;42.849.620.000;
Hainaut;Mont-Sainte-Aldegonde;7141;504.292.420.000;42.318.870.000;
Hainaut;Carnières;7141;504.410.290.000;42.570.160.000;
Hainaut;Morlanwelz-Mariemont;7140;504.547.930.000;42.431.800.000;
Hainaut;Morlanwelz;7140;504.557.800.000;42.443.280.000;
Hainaut;Ressaix;7134;504.237.280.000;41.920.600.000;
Hainaut;Péronnes-lez-Binche;7134;504.358.600.000;41.457.090.000
Hainaut;Leval-Trahegnies;7134;504.245.660.000;42.215.890.000
Hainaut;Epinois;7134;504.035.880.000;42.041.810.000
Hainaut;Buvrinnes;7133;503.893.930.000;42.086.160.000
Hainaut;Waudrez;7131;504.133.660.000;41.504.700.000
Hainaut;Bray;7130;504.311.220.000;41.053.410.000
Hainaut;Binche;7130;504.123.840.000;41.663.030.000
Hainaut;Battignies;7130;504.171.330.000;41.690.010.000
Hainaut;Vellereille-le-Sec;7120;504.019.740.000;40.583.720.000
Hainaut;Vellereille-les-Brayeux;7120;503.795.420.000;41.501.610.000
Hainaut;Rouveroy (Ht.);7120;503.572.410.000;40.654.410.000
Hainaut;Peissant;7120;503.516.990.000;41.188.180.000
Hainaut;Haulchin;7120;503.837.640.000;40.821.110.000
Hainaut;Fauroeulx;7120;503.707.980.000;41.074.820.000
Hainaut;Estinnes-au-Val;7120;504.115.340.000;41.040.150.000
Hainaut;Estinnes-au-Mont;7120;503.945.590.000;40.961.300.000
Hainaut;Estinnes;7120;503.801.480.000;41.066.440.000
Hainaut;Croix-lez-Rouveroy;7120;503.611.890.000;40.748.460.000
Hainaut;Strépy-Bracquegnies;7110;504.736.360.000;41.203.350.000
Hainaut;Maurage;7110;504.568.110.000;40.991.710.000
Hainaut;Houdeng-Goegnies;7110;504.842.710.000;41.568.560.000
Hainaut;Houdeng-Aimeries;7110;504.827.250.000;41.500.020.000
Hainaut;Boussoit;7110;504.598.640.000;40.835.630.000
Hainaut;Trivières;7100;504.474.230.000;41.454.460.000
Hainaut;Saint-Vaast;7100;504.528.400.000;41.611.310.000
Hainaut;La Louvière;7100;504.778.800.000;41.879.750.000
Hainaut;Haine-Saint-Pierre;7100;504.540.190.000;42.011.990.000
Hainaut;Haine-Saint-Paul;7100;504.549.770.000;41.885.240.000
Hainaut;Steenkerque (Ht.);7090;506.430.490.000;40.686.540.000
Hainaut;Ronquières;7090;506.085.980.000;42.211.350.000
Hainaut;Petit-Roeulx-lez-Braine;7090;506.251.300.000;40.883.880.000
Hainaut;Henripont;7090;505.973.800.000;41.841.070.000
Hainaut;Hennuyères;7090;506.383.910.000;41.695.300.000
Hainaut;Braine-le-Comte;7090;506.127.270.000;41.364.210.000
Hainaut;Sars-la-Bruyère;7080;503.719.510.000;38.780.550.000
Hainaut;Noirchain;7080;504.005.700.000;39.308.690.000
Hainaut;La Bouverie;7080;504.055.130.000;38.747.700.000
Hainaut;Frameries;7080;504.104.780.000;38.932.270.000
Hainaut;Eugies (Frameries);7080;503.902.900.000;38.878.670.000
Hainaut;Ville-sur-Haine (Le Roeulx);7070;504.766.030.000;40.630.440.000
Hainaut;Thieu;7070;504.735.200.000;40.914.940.000
Hainaut;Mignault;7070;505.289.020.000;41.521.460.000
Hainaut;Le Roeulx;7070;505.028.990.000;41.087.520.000
Hainaut;Gottignies;7070;504.960.240.000;40.619.320.000
Hainaut;Neufvilles;7063;505.679.940.000;40.027.160.000
Hainaut;Chaussée-Notre-Dame-Louvignies;7063;505.928.990.000;39.984.050.000
Hainaut;Naast;7062;505.537.930.000;41.008.230.000
Hainaut;Thieusies;7061;505.153.720.000;40.487.620.000
Hainaut;Casteau (Soignies);7061;505.133.390.000;40.157.230.000
Hainaut;Soignies;7060;505.795.960.000;40.712.470.000
Hainaut;Horrues;7060;506.086.070.000;40.421.490.000
Hainaut;Masnuy-Saint-Pierre;7050;505.371.250.000;39.596.190.000
Hainaut;Masnuy-Saint-Jean (Jurbise);7050;505.325.970.000;39.402.830.000
Hainaut;Jurbise;7050;505.333.330.000;39.110.400.000
Hainaut;Herchies;7050;505.288.980.000;38.577.810.000
Hainaut;Erbisoeul;7050;505.147.340.000;38.966.970.000
Hainaut;Erbaut;7050;505.325.420.000;38.860.480.000
Hainaut;Havay;7041;503.624.670.000;39.842.380.000
Hainaut;Givry;7041;503.796.610.000;40.289.700.000
Hainaut;Quévy-le-Petit;7040;503.672.740.000;39.376.920.000
Hainaut;Quévy-le-Grand;7040;503.606.680.000;39.472.350.000
Hainaut;Quévy;7040;503.679.210.000;39.580.710.000
Hainaut;Goegnies-Chaussée;7040;503.437.450.000;39.495.630.000
Hainaut;Genly;7040;503.922.360.000;39.183.420.000
Hainaut;Bougnies;7040;503.879.820.000;39.420.830.000
Hainaut;Blaregnies;7040;503.569.880.000;38.975.310.000
Hainaut;Aulnois;7040;503.397.580.000;39.032.250.000
Hainaut;Asquillies;7040;504.023.240.000;39.582.910.000
Hainaut;Saint-Denis (Ht.);7034;504.907.670.000;40.181.170.000
Hainaut;Obourg;7034;504.736.490.000;40.079.880.000
Hainaut;Cuesmes;7033;504.363.130.000;39.240.860.000
Hainaut;Spiennes;7032;504.259.110.000;39.859.440.000
Hainaut;Villers-Saint-Ghislain;7031;504.297.390.000;40.402.180.000
Hainaut;Saint-Symphorien;7030;504.384.070.000;40.069.460.000
Hainaut;Ciply;7024;504.191.680.000;39.435.990.000
Hainaut;Nouvelles;7022;504.104.950.000;39.675.990.000
Hainaut;Mesvin;7022;504.266.370.000;39.597.100.000
Hainaut;Hyon;7022;504.401.680.000;39.636.620.000
Hainaut;Harveng;7022;503.946.520.000;39.867.550.000
Hainaut;Harmignies;7022;504.038.160.000;40.182.230.000
Hainaut;Havré;7021;504.640.500.000;40.456.870.000
Hainaut;Nimy;7020;504.770.000.000;39.569.820.000
Hainaut;Maisières;7020;504.886.070.000;39.652.710.000
Hainaut;Jemappes;7012;504.482.020.000;38.893.440.000
Hainaut;Flénu;7012;504.369.910.000;38.879.070.000
Hainaut;Ghlin;7011;504.754.800.000;39.026.030.000
Hainaut;Mons;7000;504.533.330.000;39.487.370.000
Hainaut;Seloignes;6596;500.165.350.000;42.561.710.000
Hainaut;Forges-Philippe;6596;499.658.440.000;42.524.050.000
Hainaut;Beauwelz;6594;500.155.750.000;41.565.790.000
Hainaut;Macquenoise;6593;499.756.070.000;41.785.800.000
Hainaut;Monceau-Imbrechies;6592;500.363.590.000;42.243.320.000
Hainaut;Macon;6591;500.520.430.000;42.100.630.000
Hainaut;Momignies;6590;500.295.510.000;41.665.970.000
Hainaut;Merbes-Sainte-Marie;6567;503.551.040.000;41.704.480.000
Hainaut;Merbes-le-Château;6567;503.239.060.000;41.642.470.000
Hainaut;Labuissière;6567;503.155.050.000;41.857.310.000;
Hainaut;Fontaine-Valmont;6567;503.216.070.000;42.138.670.000;
Hainaut;Solre-sur-Sambre;6560;503.092.730.000;41.524.980.000;
Hainaut;Montignies-Saint-Christophe;6560;502.816.510.000;41.883.750.000;
Hainaut;Hantes-Wihéries;6560;503.064.600.000;41.770.930.000;
Hainaut;Grand-Reng;6560;503.280.770.000;40.698.880.000;
Hainaut;Erquelinnes;6560;503.093.350.000;41.192.110.000;
Hainaut;Bersillies-l&#039;Abbaye;6560;502.624.950.000;41.523.040.000
Hainaut;Bienne-lez-Happart;6543;503.519.550.000;42.142.810.000;
Hainaut;Sars-la-Buissière;6542;503.397.810.000;42.097.620.000;
Hainaut;Mont-Sainte-Geneviève;6540;503.751.130.000;42.326.520.000;
Hainaut;Lobbes;6540;503.461.860.000;42.664.780.000;
Hainaut;Thuillies;6536;502.946.900.000;43.277.440.000;
Hainaut;Donstiennes;6536;502.849.960.000;43.106.970.000;
Hainaut;Gozée;6534;503.333.970.000;43.514.540.000;
Hainaut;Biercée;6533;503.244.330.000;42.594.580.000;
Hainaut;Ragnies;6532;503.080.220.000;42.835.350.000
Hainaut;Biesme-sous-Thuin;6531;503.202.850.000;43.090.060.000
Hainaut;Thuin;6530;503.398.930.000;42.880.650.000
Hainaut;Leers-et-Fosteau;6530;503.043.700.000;42.452.630.000
Hainaut;Strée (Ht.);6511;502.766.150.000;42.988.360.000
Hainaut;Thirimont;6500;502.612.150.000;42.357.550.000
Hainaut;Solre-Saint-Géry;6500;502.168.540.000;42.443.140.000
Hainaut;Renlies;6500;501.919.830.000;42.652.460.000
Hainaut;Leval-Chaudeville;6500;502.358.600.000;42.102.400.000
Hainaut;Leugnies;6500;502.244.220.000;41.960.990.000
Hainaut;Beaumont;6500;502.373.840.000;42.351.720.000
Hainaut;Barbençon;6500;502.202.020.000;42.786.870.000
Hainaut;Sivry-Rance;6470;501.434.600.000;42.691.960.000
Hainaut;Sivry;6470;501.683.910.000;41.805.450.000
Hainaut;Sautin;6470;501.639.880.000;42.264.820.000
Hainaut;Rance;6470;501.434.600.000;42.691.960.000
Hainaut;Montbliart;6470;501.338.170.000;42.236.840.000;
Hainaut;Grandrieu;6470;502.015.670.000;41.705.980.000;
Hainaut;Rièzes;6464;499.607.130.000;43.682.220.000;
Hainaut;l&#039;Escaillère;6464;499.471.620.000;44.316.460.000
Hainaut;Forges;6464;500.223.650.000;43.200.380.000;
Hainaut;Bourlers;6464;500.252.080.000;43.409.810.000;
Hainaut;Baileux;6464;500.295.520.000;43.754.990.000;
Hainaut;Lompret;6463;500.640.580.000;43.784.400.000;
Hainaut;Vaulx-lez-Chimay;6462;500.610.450.000;43.635.800.000;
Hainaut;Virelles;6461;500.648.270.000;43.339.730.000;
Hainaut;Villers-la-Tour;6460;500.344.610.000;42.631.040.000;
Hainaut;Salles;6460;500.556.880.000;42.464.360.000;
Hainaut;Saint-Remy (Ht.);6460;500.459.170.000;42.971.020.000;
Hainaut;Robechies;6460;500.730.820.000;42.784.120.000;
Hainaut;Chimay;6460;500.483.270.000;43.118.280.000;
Hainaut;Bailièvre;6460;500.691.320.000;42.384.170.000;
Hainaut;Erpion;6441;502.114.890.000;43.561.440.000
Hainaut;Vergnies;6440;501.990.790.000;43.052.990.000
Hainaut;Froidchapelle;6440;501.509.170.000;43.269.490.000
Hainaut;Fourbechies;6440;501.634.410.000;43.072.960.000
Hainaut;Boussu-lez-Walcourt;6440;502.256.210.000;43.759.400.000
Hainaut;Villers-Poterie;6280;503.539.320.000;45.491.360.000
Hainaut;Loverval;6280;503.747.440.000;44.736.010.000
Hainaut;Joncret;6280;503.534.370.000;45.133.150.000
Hainaut;Gougnies;6280;503.551.800.000;45.753.480.000
Hainaut;Gerpinnes;6280;503.373.110.000;45.261.520.000
Hainaut;Acoz;6280;503.593.650.000;45.307.170.000
Hainaut;Roselies;6250;504.290.630.000;45.732.370.000
Hainaut;Presles;6250;503.854.730.000;45.785.710.000
Hainaut;Pont-de-Loup;6250;504.168.100.000;45.461.030.000
Hainaut;Aiseau-Presles;6250;503.854.730.000;45.785.710.000
Hainaut;Aiseau;6250;504.094.430.000;45.853.300.000
Hainaut;Pironchamps;6240;504.236.450.000;45.323.270.000
Hainaut;Farciennes;6240;504.289.690.000;45.541.290.000
Hainaut;Luttre;6238;505.088.340.000;43.956.240.000
Hainaut;Liberchies;6238;505.137.500.000;44.211.120.000
Hainaut;Viesville;6230;504.914.540.000;44.092.430.000
Hainaut;Thiméon;6230;504.902.440.000;44.280.160.000
Hainaut;Pont-à-Celles;6230;505.118.580.000;43.617.570.000
Hainaut;Obaix;6230;505.267.710.000;43.622.830.000
Hainaut;Buzet;6230;505.381.880.000;43.670.720.000
Hainaut;Wanfercée-Baulet;6224;504.720.700.000;45.889.490.000
Hainaut;Wagnelée;6223;505.230.460.000;45.329.710.000
Hainaut;Brye;6222;505.239.110.000;45.564.580.000
Hainaut;Saint-Amand;6221;505.042.660.000;45.497.910.000
Hainaut;Wangenies;6220;504.769.480.000;45.186.630.000
Hainaut;Lambusart;6220;504.563.280.000;45.519.460.000
Hainaut;Heppignies;6220;504.814.120.000;44.932.600.000
Hainaut;Fleurus;6220;504.830.740.000;45.496.720.000
Hainaut;Mellet;6211;505.040.750.000;44.768.270.000
Hainaut;Wayaux;6210;504.897.550.000;44.731.560.000
Hainaut;Villers-Perwin;6210;505.262.360.000;44.779.600.000
Hainaut;Rèves;6210;505.383.200.000;44.165.750.000
Hainaut;Les Bons Villers;6210;505.220.230.000;44.758.190.000
Hainaut;Frasnes-lez-Gosselies;6210;505.316.030.000;44.463.920.000
Hainaut;Châtelineau;6200;504.140.140.000;45.191.470.000
Hainaut;Châtelet;6200;504.034.820.000;45.219.750.000
Hainaut;Bouffioulx;6200;503.896.200.000;45.147.350.000
Hainaut;Trazegnies;6183;504.692.030.000;43.292.430.000
Hainaut;Souvret;6182;504.504.430.000;43.507.760.000
Hainaut;Gouy-lez-Piéton;6181;504.868.520.000;43.288.390.000
Hainaut;Courcelles;6180;504.561.590.000;43.810.580.000
Hainaut;Anderlues;6150;504.076.190.000;42.702.520.000
Hainaut;Leernes;6142;503.976.550.000;43.315.490.000
Hainaut;Forchies-la-Marche;6141;504.379.950.000;43.190.420.000;
Hainaut;Fontaine-l&#039;Evêque;6140;504.115.460.000;43.212.810.000
Hainaut;Nalinnes;6120;503.247.180.000;44.452.360.000;
Hainaut;Marbaix (Ht.);6120;503.269.510.000;43.692.590.000;
Hainaut;Jamioulx;6120;503.544.820.000;44.134.560.000;
Hainaut;Ham-sur-Heure-Nalinnes;6120;503.247.180.000;44.452.360.000;
Hainaut;Ham-sur-Heure;6120;503.219.030.000;43.880.580.000;
Hainaut;Cour-sur-Heure;6120;502.965.670.000;43.868.040.000;
Hainaut;Landelies;6111;503.790.760.000;43.551.510.000;
Hainaut;Montigny-le-Tilleul;6110;503.789.460.000;43.796.930.000;
Hainaut;Montignies-sur-Sambre;6061;503.999.040.000;44.807.890.000;
Hainaut;Gilly;6060;504.274.600.000;44.726.070.000;
Hainaut;Roux;6044;504.412.170.000;43.928.900.000;
Hainaut;Ransart;6043;504.480.600.000;44.836.030.000;
Hainaut;Lodelinsart;6042;504.326.930.000;44.496.150.000;
Hainaut;Gosselies;6041;504.688.600.000;44.322.310.000;
Hainaut;Jumet;6040;504.508.830.000;44.256.810.000
Hainaut;Mont-sur-Marchienne;6032;503.900.460.000;44.186.650.000
Hainaut;Monceau-sur-Sambre;6031;504.144.970.000;43.764.150.000
Hainaut;Marchienne-au-Pont;6030;504.073.450.000;43.957.980.000
Hainaut;Goutroux;6030;504.138.540.000;43.562.260.000
Hainaut;Dampremy;6020;504.172.410.000;44.278.470.000
Hainaut;Couillet;6010;503.864.780.000;44.721.300.000
Hainaut;Marcinelle;6001;504.003.160.000;44.484.550.000
Hainaut;Charleroi;6000;504.114.600.000;44.442.400.000
West-Vlaanderen;Zonnebeke;8980;508.727.530.000;29.878.170.000
West-Vlaanderen;Zandvoorde (Zonnebeke);8980;508.129.050.000;29.811.910.000
West-Vlaanderen;Passendale;8980;509.007.200.000;30.212.260.000
West-Vlaanderen;Geluveld;8980;508.338.520.000;29.939.530.000
West-Vlaanderen;Beselare;8980;508.479.180.000;30.245.940.000
West-Vlaanderen;Watou;8978;508.588.670.000;26.205.620.000
West-Vlaanderen;Roesbrugge-Haringe;8972;509.195.420.000;26.239.230.000
West-Vlaanderen;Proven;8972;508.914.400.000;26.568.370.000
West-Vlaanderen;Krombeke;8972;509.148.180.000;26.884.910.000
West-Vlaanderen;Reningelst;8970;508.170.050.000;27.632.530.000
West-Vlaanderen;Poperinge;8970;508.555.800.000;27.270.380.000
West-Vlaanderen;Mesen/Messines;8957;507.640.300.000;28.987.670.000
West-Vlaanderen;Loker;8958;507.825.810.000;27.715.960.000
West-Vlaanderen;Kemmel;8956;507.831.330.000;28.266.690.000
West-Vlaanderen;Westouter;8954;507.977.880.000;27.458.230.000
West-Vlaanderen;Wijtschate;8953;507.857.290.000;28.819.350.000
West-Vlaanderen;Wulvergem;8952;507.594.570.000;28.547.270.000
West-Vlaanderen;Dranouter;8951;507.658.130.000;27.828.990.000
West-Vlaanderen;Nieuwkerke;8950;507.460.950.000;28.252.820.000
West-Vlaanderen;Heuvelland;8950;507.677.110.000;28.366.820.000
West-Vlaanderen;Wervik;8940;507.796.870.000;30.455.370.000
West-Vlaanderen;Geluwe;8940;508.106.430.000;30.772.290.000
West-Vlaanderen;Rekkem;8930;507.860.120.000;31.622.290.000
West-Vlaanderen;Menen;8930;507.966.930.000;31.169.340.000
West-Vlaanderen;Lauwe;8930;507.946.680.000;31.867.310.000
West-Vlaanderen;Poelkapelle;8920;509.183.970.000;29.575.600.000
West-Vlaanderen;Langemark-Poelkapelle;8920;509.183.970.000;29.575.600.000
West-Vlaanderen;Langemark;8920;509.133.660.000;29.180.680.000
West-Vlaanderen;Bikschote;8920;509.257.490.000;28.647.980.000
West-Vlaanderen;Vlamertinge;8908;508.549.690.000;28.207.390.000
West-Vlaanderen;Elverdinge;8906;508.849.000.000;28.157.510.000
West-Vlaanderen;Zuidschote;8904;509.136.600.000;28.283.520.000
West-Vlaanderen;Boezinge;8904;508.958.340.000;28.563.980.000
West-Vlaanderen;Zillebeke;8902;508.337.540.000;29.242.870.000
West-Vlaanderen;Voormezele;8902;508.165.380.000;28.757.490.000
West-Vlaanderen;Hollebeke;8902;508.053.690.000;29.369.760.000
West-Vlaanderen;Sint-Jan;8900;508.648.940.000;29.044.550.000
West-Vlaanderen;Ieper;8900;508.512.820.000;28.841.920.000
West-Vlaanderen;Dikkebus;8900;508.198.330.000;28.322.150.000
West-Vlaanderen;Brielen;8900;508.676.600.000;28.491.870.000
West-Vlaanderen;Moorslede;8890;508.916.610.000;30.624.010.000
West-Vlaanderen;Dadizele;8890;508.515.910.000;30.947.110.000
West-Vlaanderen;Sint-Eloois-Winkel;8880;508.760.940.000;31.787.540.000
West-Vlaanderen;Rollegem-Kapelle;8880;508.683.930.000;31.454.220.000
West-Vlaanderen;Ledegem;8880;508.528.240.000;31.267.930.000
West-Vlaanderen;Kachtem;8870;509.316.760.000;31.920.850.000
West-Vlaanderen;Izegem;8870;509.171.070.000;32.150.260.000
West-Vlaanderen;Emelgem;8870;509.222.760.000;32.309.410.000
West-Vlaanderen;Lendelede;8860;508.863.500.000;32.378.540.000
West-Vlaanderen;Koolskamp;8851;510.019.860.000;32.098.740.000
West-Vlaanderen;Ardooie;8850;509.787.610.000;31.985.590.000
West-Vlaanderen;Westrozebeke;8840;509.312.730.000;30.118.590.000
West-Vlaanderen;Staden;8840;509.746.250.000;30.147.350.000
West-Vlaanderen;Oostnieuwkerke;8840;509.402.930.000;30.596.370.000
West-Vlaanderen;Hooglede;8830;509.781.010.000;30.815.460.000
West-Vlaanderen;Gits;8830;509.967.540.000;30.955.580.000
West-Vlaanderen;Torhout;8820;510.655.440.000;31.009.940.000
West-Vlaanderen;Lichtervelde;8810;510.277.660.000;31.409.610.000
West-Vlaanderen;Rumbeke;8800;509.333.320.000;31.536.040.000
West-Vlaanderen;Roeselare;8800;509.446.580.000;31.233.720.000
West-Vlaanderen;Oekene;8800;509.203.560.000;31.603.630.000
West-Vlaanderen;Beveren (Roeselare);8800;509.685.570.000;31.441.960.000
West-Vlaanderen;Sint-Eloois-Vijve;8793;509.057.450.000;34.046.460.000
West-Vlaanderen;Desselgem;8792;508.884.380.000;33.573.990.000
West-Vlaanderen;Beveren (Leie);8791;508.757.800.000;33.466.530.000
West-Vlaanderen;Waregem;8790;508.865.040.000;34.320.850.000
West-Vlaanderen;Oostrozebeke;8780;509.200.180.000;33.347.530.000
West-Vlaanderen;Ingelmunster;8770;509.205.160.000;32.541.190.000
West-Vlaanderen;Meulebeke;8760;509.499.200.000;32.884.530.000
West-Vlaanderen;Ruiselede;8755;510.426.700.000;33.931.240.000
West-Vlaanderen;Zwevezele;8750;510.362.050.000;32.103.510.000
West-Vlaanderen;Wingene;8750;510.579.020.000;32.785.300.000
West-Vlaanderen;Pittem;8740;509.949.740.000;32.676.410.000
West-Vlaanderen;Egem;8740;510.152.760.000;32.592.670.000
West-Vlaanderen;Sint-Joris (Beernem);8730;511.274.840.000;33.714.260.000
West-Vlaanderen;Oedelem;8730;511.694.950.000;33.390.430.000
West-Vlaanderen;Beernem;8730;511.427.610.000;33.407.400.000
West-Vlaanderen;Wakken;8720;509.302.680.000;33.985.080.000
West-Vlaanderen;Oeselgem;8720;509.349.700.000;34.320.200.000
West-Vlaanderen;Markegem;8720;509.459.730.000;34.025.910.000
West-Vlaanderen;Dentergem;8720;509.639.100.000;34.194.400.000
West-Vlaanderen;Wielsbeke;8710;509.095.000.000;33.697.670.000
West-Vlaanderen;Sint-Baafs-Vijve;8710;509.097.430.000;33.915.350.000
West-Vlaanderen;Ooigem;8710;508.931.560.000;33.367.230.000
West-Vlaanderen;Tielt;8700;510.000.500.000;33.249.680.000
West-Vlaanderen;Schuiferskapelle;8700;510.328.490.000;33.338.140.000
West-Vlaanderen;Kanegem;8700;510.133.520.000;34.026.060.000
West-Vlaanderen;Aarsele;8700;509.971.870.000;34.221.360.000
West-Vlaanderen;Stavele;8691;509.402.650.000;26.733.610.000
West-Vlaanderen;Leisele;8691;509.842.960.000;26.225.260.000
West-Vlaanderen;Izenberge;8691;509.942.540.000;26.547.300.000
West-Vlaanderen;Gijverinkhove;8691;509.756.260.000;26.739.310.000
West-Vlaanderen;Beveren-aan-den-Ijzer;8691;509.389.630.000;26.423.350.000
West-Vlaanderen;Sint-Rijkers;8690;509.957.240.000;26.906.850.000
West-Vlaanderen;Oeren;8690;510.230.300.000;27.052.760.000
West-Vlaanderen;Hoogstade;8690;509.793.360.000;26.932.130.000
West-Vlaanderen;Alveringem;8690;510.114.970.000;27.099.150.000
West-Vlaanderen;Zande;8680;511.200.780.000;29.222.630.000
West-Vlaanderen;Koekelare;8680;510.905.050.000;29.803.300.000
West-Vlaanderen;Bovekerke;8680;510.538.420.000;29.630.110.000
West-Vlaanderen;Wulpen;8670;511.009.090.000;26.994.100.000
West-Vlaanderen;Oostduinkerke;8670;511.161.890.000;26.820.110.000
West-Vlaanderen;Koksijde;8670;511.032.910.000;26.547.930.000
West-Vlaanderen;De Panne;8660;511.019.560.000;25.915.810.000
West-Vlaanderen;Adinkerke;8660;510.754.000.000;26.025.470.000
West-Vlaanderen;Merkem;8650;509.549.100.000;28.501.240.000
West-Vlaanderen;Klerken;8650;509.967.030.000;29.075.980.000
West-Vlaanderen;Houthulst;8650;509.783.360.000;29.506.920.000
West-Vlaanderen;Reninge;8647;509.477.880.000;27.891.720.000
West-Vlaanderen;Pollinkhove;8647;509.710.810.000;27.323.190.000
West-Vlaanderen;Noordschote;8647;509.545.440.000;28.103.760.000
West-Vlaanderen;Lo-Reninge;8647;509.477.880.000;27.891.720.000
West-Vlaanderen;Lo;8647;509.806.420.000;27.489.820.000
West-Vlaanderen;Woesten;8640;509.000.400.000;27.894.480.000
West-Vlaanderen;Westvleteren;8640;509.275.760.000;27.171.060.000
West-Vlaanderen;Vleteren;8640;509.193.910.000;27.503.570.000
West-Vlaanderen;Oostvleteren;8640;509.342.520.000;27.419.990.000
West-Vlaanderen;Zoutenaaie;8630;510.490.640.000;27.490.820.000
West-Vlaanderen;Wulveringem;8630;510.159.040.000;26.558.530.000
West-Vlaanderen;Vinkem;8630;510.162.290.000;26.628.310.000;,
West-Vlaanderen;Veurne;8630;510.726.510.000;26.625.060.000;,
West-Vlaanderen;Steenkerke, West-vlaanderen;8630;510.575.280.000;26.889.440.000;
West-Vlaanderen;Houtem, West-vlaanderen;8630;510.120.890.000;26.073.770.000;
West-Vlaanderen;Eggewaartskapelle;8630;510.496.990.000;27.217.620.000;,
West-Vlaanderen;De Moeren;8630;510.433.860.000;26.004.990.000;,
West-Vlaanderen;Bulskamp;8630;510.432.340.000;26.501.140.000;,
West-Vlaanderen;Booitshoeke;8630;510.873.530.000;27.440.940.000;,
West-Vlaanderen;Beauvoorde;8630;510.207.290.000;26.601.440.000;,
West-Vlaanderen;Avekapelle;8630;510.659.110.000;27.337.360.000;,
West-Vlaanderen;Sint-Joris (Nieuwpoort);8620;511.301.690.000;27.783.870.000;,
West-Vlaanderen;Ramskapelle (Nieuwpoort);8620;511.095.560.000;27.619.890.000;,
West-Vlaanderen;Nieuwpoort;8620;511.292.820.000;27.500.100.000;,
West-Vlaanderen;Zarren;8610;510.183.250.000;29.588.140.000;,
West-Vlaanderen;Werken;8610;510.291.130.000;29.648.400.000;,
West-Vlaanderen;Kortemark;8610;510.285.540.000;30.443.080.000;,
West-Vlaanderen;Handzame;8610;510.260.930.000;30.033.770.000
West-Vlaanderen;Woumen;8600;510.015.910.000;28.696.560.000
West-Vlaanderen;Vladslo;8600;510.463.030.000;29.163.850.000
West-Vlaanderen;Stuivekenskerke;8600;510.766.970.000;28.250.750.000
West-Vlaanderen;Sint-Jacobs-Kapelle;8600;510.164.900.000;28.337.890.000
West-Vlaanderen;Pervijze;8600;510.733.200.000;27.943.950.000
